,['rp_YF1410IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661784,
,['rp_YF1410IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661824,
,['rp_YF1408ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661883,
,['rp_YF1412IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661825,
,['rp_YF1418IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661826,
,['rp_YF1412IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661785,
,['rp_YF1418IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661786,
,['rp_YF1408IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 14 AWG,,,,,,Covered Ferrule For 14 AWG,,,,Covered Ferrule For 14 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-14-AWG/p/7661823,
,['rp_YF1610ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661880,
,['rp_YF1618IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661822,
,['rp_YF1618IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661782,
,['rp_YF1608IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661818,
,['rp_YF1618ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661882,
,['rp_YF1606IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661817,
,['rp_YF1610IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661780,
,['rp_YF1608IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661779,
,['rp_YF1612ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661881,
,['rp_YF1610IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661819,
,['rp_YF1606IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661778,
,['rp_YF1612IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661820,
,['rp_YF1615IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661821,
,['rp_YF1612IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661781,
,['rp_YF1606ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661878,
,['rp_YF1608ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 16 AWG,,,,,,Covered Ferrule For 16 AWG,,,,Covered Ferrule For 16 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-16-AWG/p/7661879,
,['rp_YF1810ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661875,
,['rp_YF1818IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661777,
,['rp_YF1810IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661814,
,['rp_YF1812ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661876,
,['rp_YF1812IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661815,
,['rp_YF1808IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661774,
,['rp_YF1806ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661873,
,['rp_YF1818ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661877,
,['rp_YF1818IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661816,
,['rp_YF1806IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661812,
,['rp_YF1812IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661776,
,['rp_YF1808ITL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661874,
,['rp_YF1806IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661773,
,['rp_YF1810IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661775,
,['rp_YF1808IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 18 AWG,,,,,,Covered Ferrule For 18 AWG,,,,Covered Ferrule For 18 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-18-AWG/p/7661813,
,['rp_YF0222IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 2 AWG,,,,,,Covered Ferrule For 2 AWG,,,,Covered Ferrule For 2 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-2-AWG/p/7661847,
,['rp_YF0218IWL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 2 AWG,,,,,,Covered Ferrule For 2 AWG,,,,Covered Ferrule For 2 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-2-AWG/p/7661801,
,['rp_YF0225IDL'],,,,,ProductsData & CommunicationsConnectorsBoot Lace Ferrule Connectors (Insulated)Covered Ferrule For 2 AWG,,,,,,Covered Ferrule For 2 AWG,,,,Covered Ferrule For 2 AWG.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_SKU_Single%20Insul_515.jpg,,,,,,"['https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/catalogfull/BURNDY_Master_Catalog.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf', 'https://hubbellcdn.com/salesdrawings/50111876.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/Covered-Ferrule-For-2-AWG/p/7661848,
